시도명,시군구명,상호명,소재지도로명주소,업종,흡연실구분,흡연시설형태,데이터기준일자,위도,경도
서울특별시,마포구,대흥당구장,서울특별시 마포구 백범로 88 ,실내체육시설,실내,밀폐형,44669.0,37.5479469955677,126.941109243584
서울특별시,마포구,골드스크린골프존,서울특별시 마포구 마포대로 73,실내체육시설,실내,밀폐형,44669.0,37.5423140022795,126.948966526798
서울특별시,마포구,골프존드라이빙레인지공덕점,서울특별시 마포구 마포대로 173,실내체육시설,실내,밀폐형,44669.0,37.5499015773045,126.954455626109
서울특별시,마포구,골프존파크 상암M,서울특별시 마포구 매봉산로 80 ,실내체육시설,실내,밀폐형,44669.0,37.5785297541285,126.894284759249
서울특별시,마포구,청인 당구장,서울특별시 마포구 매봉산로2길 15 ,실내체육시설,실내,밀폐형,44669.0,37.5785264982816,126.894977598231
서울특별시,마포구,퀸당구장,서울특별시 마포구 모래내로1길 3,실내체육시설,실내,밀폐형,44669.0,37.5645513698635,126.903887952545
서울특별시,마포구,한큐당구장,서울특별시 마포구 모래내로3길 11 ,실내체육시설,실내,밀폐형,44669.0,37.5649844878107,126.904565730249
서울특별시,마포구,예인 골프존,서울특별시 마포구 월드컵북로43길 38 ,실내체육시설,실내,밀폐형,44669.0,37.5746151070899,126.894376213863
서울특별시,마포구,D.M.C,서울특별시 마포구 월드컵북로44길 45 ,실내체육시설,실내,밀폐형,44669.0,37.5766293676832,126.894878717516
서울특별시,마포구,별당구장,서울특별시 마포구 월드컵북로48길 19 ,실내체육시설,실내,밀폐형,44669.0,37.5770915176963,126.894710409654
서울특별시,마포구,골프존 디바 상암점,서울특별시 마포구 월드컵로34길 8,실내체육시설,실내,밀폐형,44669.0,37.5647927476262,126.903337325037
서울특별시,마포구,어여와당구장,서울특별시 마포구 망원로 16,실내체육시설,실내,밀폐형,44669.0,37.5558917317781,126.898948279417
서울특별시,마포구,유정,서울특별시 마포구 월드컵로25길 58 ,실내체육시설,실내,밀폐형,44669.0,37.5579535116605,126.904280437588
서울특별시,마포구,VIP당구클럽,서울특별시 마포구 홍익로3길 8 ,실내체육시설,실내,밀폐형,44669.0,37.5541457310575,126.922065320318
서울특별시,마포구,예니롱(Yennyron Dessert Shop),서울특별시 마포구 독막로2길 12,음식점,실외,폐쇄형,44669.0,37.5479839925735,126.914523601273
서울특별시,마포구,인버스YTN점,서울특별시 마포구 상암산로 76,음식점,실외,폐쇄형,44669.0,37.5791943482019,126.892314544858
서울특별시,마포구,명륜진사갈비 합정역점,서울특별시 마포구 독막로 17 ,음식점,실외,개방형,44669.0,37.5487516409497,126.915396118288
서울특별시,마포구,위드커피,서울특별시 마포구 양화로18안길 12,음식점,실외,개방형,44669.0,37.556674962258,126.925336052306
서울특별시,마포구,도화곱창,서울특별시 마포구 새창로2길 13 ,음식점,실외,개방형,44669.0,37.5413372543439,126.949445372971
서울특별시,마포구,마포구청,서울특별시 마포구 월드컵로 212 ,청사,실내,밀폐형,44669.0,37.5663128370109,126.901615668932
